Time,Country Name,Country Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"CO2 emissions from electricity and heat production, total (% of total fuel combustion) [EN.CO2.ETOT.ZS]",CO2 emissions from gaseous fuel consumption (% of total) [EN.ATM.CO2E.GF.ZS],CO2 emissions from gaseous fuel consumption (kt) [EN.ATM.CO2E.GF.KT],CO2 emissions from liquid fuel consumption (% of total) [EN.ATM.CO2E.LF.ZS],CO2 emissions from liquid fuel consumption (kt) [EN.ATM.CO2E.LF.KT],CO2 emissions from manufacturing industries and construction (% of total fuel combustion) [EN.CO2.MANF.ZS],CO2 emissions from solid fuel consumption (% of total) [EN.ATM.CO2E.SF.ZS],CO2 emissions from solid fuel consumption (kt) [EN.ATM.CO2E.SF.KT],CO2 emissions from transport (% of total fuel combustion) [EN.CO2.TRAN.ZS],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.10.ZS],Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.25.ZS],Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49) [SG.VAW.1549.ZS],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Lending interest rate (%) [FR.INR.LEND],"Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Vulnerable employment, total (% of total employment) (modeled ILO estimate) [SL.EMP.VULN.ZS]","International tourism, expenditures (current US$) [ST.INT.XPND.CD]","International tourism, expenditures (% of total imports) [ST.INT.XPND.MP.ZS]","International tourism, number of departures [ST.INT.DPRT]","International tourism, number of arrivals [ST.INT.ARVL]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Stocks traded, total value (current US$) [CM.MKT.TRAD.CD]","Stocks traded, turnover ratio of domestic shares (%) [CM.MKT.TRNR]"
2022,Kiribati,KIR,,,,,,,,,,,,,,,,,,,,,195000000.000000,188123213.874760,322000000.000000,223353014.294590,1.562500,,,,,,4.635690,4.635690,,,,,,,,,,,,,,,,,,,,,,
2022,"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,7.229000,,3.072000,,,,,,,,,,,,,,,,,16.975240,81.150860,,,,,,,
2022,"Korea, Rep.",KOR,,,,,,,,,,,,,,,,,,,,,1968839500000000.000000,1740868427277.010000,2161773900000000.000000,1673916469026.560000,2.612670,2.857000,6.650000,6.701000,2.860000,5.087890,1.275520,1.275520,124.707660,,,,,,,,,4.292500,,,,76.547950,18.591060,,,,,182.161650,3049233810000.000000,185.419300
2022,Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,6429324329.742610,8325010072.510570,8936177000.000000,9409473517.953040,5.218600,12.093000,,21.322000,,11.580510,6.724010,6.724010,136.426250,,,,,,,,,,,,,,,,,,,,,
2022,Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,39646000000.000000,114891599078.736000,53705000000.000000,175363265306.122000,8.860760,,15.495000,,2.198000,3.980650,19.045540,19.045540,139.009440,,,,,,,,,3.912780,,,,97.905700,1.425540,,,,,24.252180,42529410000.000000,27.854700
2022,Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,681269288531.978000,8250690928.342180,971034900000.000000,11543966558.842000,6.331750,,8.181000,,4.017000,13.922910,16.651660,16.651660,211.018200,,,,,,,,,18.664970,,,,66.908670,31.646010,,,,,,,
2022,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,138057205680000.000000,19570649661.623400,217107907000000.000000,15468785203.753200,2.707430,1.209000,6.316000,2.258000,3.819000,22.956220,15.773950,15.773950,182.177320,,,,,,,,,,94.510000,87.520000,,21.143120,78.312570,,,,,,,
2022,Latvia,LVA,,,,,,,,,,,,,,,,,,,,,28933765000.000000,32102385241.814400,38870028000.000000,40932030049.564400,3.358470,6.815000,15.265000,15.275000,6.810000,17.310280,12.768250,12.768250,141.886080,,,,,,,,,,,,,86.600830,8.786900,,,,,,,
2022,Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,23.936000,,11.747000,171.205490,,,1660.740430,,,,,,,,,,,,,70.191390,21.112540,,,,,,14110000.000000,
2022,Lesotho,LSO,,,,,,,,,,,,,,,,,,,,,20180461600.000000,2192029732.910570,36584527300.000000,2236502124.169560,1.114890,,25.164000,,16.745000,8.271800,4.233200,4.233200,187.864690,,,,,,,,,8.984380,89.730000,82.010000,,61.095480,33.025560,,,,,,,
2022,Liberia,LBR,,,,,,,,,,,,,,,,,,,,,3667235590.000000,3428189417.046490,4001046970.000000,4001046970.000000,4.808110,,2.288000,,3.025000,,8.791610,8.791610,,,,,,,,,,,,,,21.394160,77.186180,,,,,,,
2022,Libya,LBY,,,,,,,,,,,,,,,,,,,,,83339000000.000000,55524882597.238100,220214000000.000000,45752336035.984600,-1.236980,,50.451000,,19.302000,4.510300,24.102990,24.102990,271.813340,,,,,,,,,,,,,85.160590,13.025520,,,,,,,
2022,Liechtenstein,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,47304227000.000000,52484649637.551100,67399062000.000000,70974490450.494400,2.440180,5.956000,11.928000,11.927000,5.960000,19.705050,16.493960,16.493960,150.126370,,,,,,,,,,,,,87.782380,10.796020,,,,,,,
2022,Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,64582527000.000000,71655146215.637100,77529000000.000000,81641807865.759100,1.380190,4.585000,17.628000,17.601000,4.580000,6.336010,5.683550,5.683550,126.501050,,,,,,,,,,,,,89.308570,7.396670,,,,,0.057720,47120000.000000,0.092600
2022,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,194741000000.000000,22581086914.788400,193906000000.000000,24042287326.572900,-21.451970,,7.224000,,2.414000,1.045030,-0.428780,-0.428780,146.770290,,,,,,,,,5.343100,,,,93.438080,3.371640,,,,,,,
2022,Madagascar,MDG,,,,,,,,,,,,,,,,,,,,,22301014050510.000000,13439517645.885000,62680860911240.000000,15297192798.977100,3.796200,,3.602000,,1.899000,8.160590,8.330900,8.330900,219.806110,,,,,,,,,48.833330,80.730000,77.480000,,11.245820,84.770520,,,,,,,
2022,Malawi,MWI,,,,,,,,,,,,,,,,,,,,,7515189000000.000000,11308596143.984400,12493783000000.000000,13164667626.936300,0.923440,,6.833000,,5.114000,20.953970,21.890640,21.890640,600.932620,,,,,,,,,25.351670,76.790000,68.080000,,38.596260,60.311940,,,,,,,
2022,Malaysia,MYS,,,,,,,,,,,,,,,,,,,,,1510939004000.000000,386875259314.187000,1791357528000.000000,407027451714.616000,8.650340,3.930000,10.387000,11.730000,3.629000,3.378700,6.445750,6.445750,127.212130,,,,,,,,,3.908030,,,,75.263300,21.532610,,,,,27.136890,110454610000.000000,28.975000
2022,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,92678847438.745300,5780294641.891360,94945304410.020400,6170638746.965000,13.906680,,15.135000,,4.385000,2.333140,3.193860,3.193860,138.583790,,,,,,,,,10.928710,,,,77.805180,19.336610,,,,,,,
2022,Mali,MLI,,,,,,,,,,,,,,,,,,,,,5723188982504.850000,16922029960.686700,11743634002838.800000,18827176529.698300,3.727270,,4.199000,,3.141000,9.621480,5.733790,5.733790,124.408590,,,,,,,,,,,,,14.619010,85.091930,,,,,,,
2022,Malta,MLT,,,,,,,,,,,,,,,,,,,,,14542409874.885500,16134998796.050900,17212471076.295700,18125564514.266400,6.915790,2.929000,8.404000,8.271000,2.920000,6.153760,5.273570,5.273570,123.018580,,,,,,,,,,,,,84.931630,10.975270,,,,,0.189620,34370000.000000,0.788500
2022,Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,220874588.012700,220602590.759700,258774475.097660,258774475.097660,-0.675530,,,,,,1.066610,1.066610,,,,,,,,,,,,,,,,,,,,,,
2022,Mauritania,MRT,,,,,,,,,,,,,,,,,,,,,261134720938.631000,7657463958.919220,361696335150.565000,9780863578.976880,6.376100,,24.283000,,10.791000,9.525270,2.231290,2.231290,156.805700,,,,,,,,,,,,,26.980980,65.946550,,,,,,,
2022,Mauritius,MUS,,,,,,,,,,,,,,,,,,,,,495000659719.480000,13345493636.153600,572111000000.000000,12948726653.811000,8.880590,6.322000,21.764000,21.436000,6.322000,10.773750,9.741110,9.741110,153.571800,,,,,,,,,7.504170,,,,82.191550,15.038500,,,,,1.878250,243210000.000000,2.838700
2022,Mexico,MEX,,,,,,,,,,,,,,,,,,,,,24217923840000.000000,1284907941291.860000,29503758304000.000000,1465854089286.470000,3.898230,3.256000,6.521000,6.495000,3.260000,7.896280,6.719920,6.719920,166.890370,,,,,,,,,8.179170,,,,68.155560,26.709360,,,,,7.209550,105681430000.000000,23.258900
2022,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,240000000.000000,314095835.368170,424000000.000000,424000000.000000,-0.826450,,,,,5.408740,5.303780,5.303780,126.913580,,,,,,,,,,,,,,,,,,,,,
2022,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,171127810517.752000,9094802867.293320,274207499000.000000,14508333280.423300,-5.015480,0.909000,2.824000,2.921000,0.910000,28.737300,19.253200,19.253200,233.351100,,,,,,,,,11.796670,,,,40.869880,58.860740,,,,,,,
2022,Monaco,MCO,,,,,,,,,,,,,,,,,,,,,7431600000.000000,8339290931.819640,8341500000.000000,8784002931.686650,11.096830,,,,,,2.948120,2.948120,,,,,,,,,,,,,,,,,,,,,,
2022,Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,28455108600000.000000,14441951078.838000,53851544500000.000000,17146471626.396300,5.032710,6.211000,11.529000,11.676000,6.210000,15.147960,17.714710,17.714710,251.172520,,,,,,,,,,,,,57.708810,38.602760,,,,,,,
2022,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,4106586000.000000,4869340027.242340,5924018000.000000,6229801580.791570,6.406680,,28.063000,,15.252000,13.040300,12.355320,12.355320,134.799920,,,,,,,,,5.638330,,,,78.943070,17.116610,,,,,,,
2022,Morocco,MAR,,,,,,,,,,,,,,,,,,,,,1188141525300.000000,125542482435.602000,1330158000000.000000,130912558829.840000,1.258540,11.790000,23.844000,32.650000,9.992000,6.657040,3.051510,3.051510,120.970180,,,,,,,,,,98.520000,77.350000,,51.849020,45.978830,,,,,2.343640,3068120000.000000,5.712700
2022,Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,1024031850600.000000,19464182832.504800,1175291808600.000000,18406835954.669500,4.359830,,7.988000,,3.790000,10.279400,6.400920,6.400920,221.440320,,,,,,,,,20.133330,,,,15.156660,82.546370,,,,,,,
2022,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,77033101000000.000000,63341396862.698900,125338951900000.000000,62263466263.737500,4.037490,,10.021000,,2.956000,,6.163720,6.163720,,,,,,,,,,,,,,35.526410,62.236320,,,,,,,
2022,Namibia,NAM,,,,,,,,,,,,,,,,,,,,,148253408630.371000,11508641306.115700,211234804595.947000,12914932655.685000,7.562780,,38.967000,,19.988000,6.081280,6.764780,6.764780,177.472170,,,,,,,,,8.612530,,,,60.995500,32.489560,,,,,0.277430,35830000.000000,1.660000
2022,Nauru,NRU,,,,,,,,,,,,,,,,,,,,,129000000.000000,109473838.348460,209000000.000000,151647846.128950,1.574800,,,,,,5.517790,5.517790,,,,,,,,,,,,,,,,,,,,,,
2022,Nepal,NPL,,,,,,,,,,,,,,,,,,,,,2529243234300.000000,33084084558.221800,4933696581300.000000,40828247303.533700,5.613190,,20.524000,,10.923000,7.650790,7.327370,7.327370,222.291010,,,,,,,,,,,,,21.536120,77.039070,,,,,,,
2022,Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,806414974000.000000,894727808846.024000,958549000000.000000,1009398719033.080000,4.328920,3.524000,7.904000,7.633000,3.520000,10.001210,5.535220,5.535220,132.577540,,,,,,,,,,,,,83.640350,12.874730,,,,,,,
2022,New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,982711780335.000000,,1092000000000.000000,9623318718.314590,3.500000,,32.327000,,11.033000,,3.845720,3.845720,,,,,,,,,,,,,,83.137380,15.713140,,,,,,,
2022,New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,312715884029.836000,218076245422.574000,391301874951.468000,248101705541.399000,2.851100,3.297000,9.328000,9.350000,3.300000,7.172230,5.301900,5.301900,129.441770,,,,,,,,,,,,,76.909410,19.138930,,,,,5.675420,14080820000.000000,14.435100
2022,Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,196432000000.000000,14728688609.737900,562209000000.000000,15671583939.988900,3.750570,,9.695000,,4.990000,10.467420,8.916170,8.916170,195.579430,,,,,,,,,9.228540,,,,57.072250,37.426590,,,,,,,
2022,Niger,NER,,,,,,,,,,,,,,,,,,,,,8450879744170.510000,14294168692.464700,9569895311424.100000,15342278919.400900,11.489690,,0.697000,,0.571000,4.226220,3.782370,3.782370,121.746020,,,,,,,,,,48.210000,38.100000,,5.987570,93.340000,,,,,,,
2022,Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,75768945319000.000000,535335926240.996000,202365026790000.000000,472624597402.898000,3.251680,3.827000,6.816000,6.056000,3.830000,18.847190,11.311340,11.311340,421.071120,,,,,,,,,12.334540,,,,14.146490,84.369170,,,,,0.472770,2234410000.000000,2.443600
2022,North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,475964650800.000000,11318055634.985900,794798212000.000000,13563132102.166300,2.146660,14.427000,32.443000,32.611000,14.430000,14.204720,6.669550,6.669550,135.291670,,,,,,,,,4.633070,,,,83.458860,12.456860,,,,,,,
2022,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Norway,NOR,,,,,,,,,,,,,,,,,,,,,3496042000000.000000,433527994213.082000,5704556000000.000000,593348981537.661000,3.015890,3.233000,9.964000,10.020000,3.230000,5.764120,28.067480,28.071570,133.327300,,,,,,,,,3.243330,,,,95.407500,3.854520,,,,,,,
2022,Oman,OMN,,,,,,,,,,,,,,,,,,,,,36144400000.000000,86294680434.924100,44089600000.000000,114667360208.062000,4.311250,,7.123000,,1.531000,2.811840,24.646350,24.646350,117.455470,,,,,,,,,,99.660580,97.339060,,95.603910,3.287380,,,,,2.018240,2314260000.000000,10.393000
2022,Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,40941661000000.000000,399948712614.345000,66623563947700.000000,374697366359.244000,4.705800,,9.690000,,5.595000,19.873860,13.957010,13.957010,262.618330,,,,,,,,,,,,,42.139210,56.395970,,,,,2.032990,7617570000.000000,26.529200
2022,Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.352660,,,139.974350,,,,,,,,,,,,,,,,,,,,,
2022,Panama,PAN,,,,,,,,,,,,,,,,,,,,,73449289900.000000,67839490712.894200,76522511800.000000,76522511800.000000,10.809370,8.281000,19.188000,19.149000,8.202000,2.857480,2.449400,2.449400,125.624870,,,,,,,,,6.907500,,,,55.678530,42.120790,,,,,0.822230,629190000.000000,4.026000
2022,Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,66397379274.755900,24976697194.942900,111241167818.150000,31603619041.790300,5.165050,,4.934000,,2.779000,5.253240,15.445400,15.445400,179.813840,,,,,,,,,7.990830,,,,21.893220,75.422180,,,,,,,
2022,Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,215133278120000.000000,41995687741.537200,291336457145400.000000,41722295229.227900,0.075440,6.755000,14.511000,14.515000,6.750000,9.765570,7.568510,7.568510,168.348480,,,,,,,,,,,,,57.791340,37.334810,,,,,,,
2022,Peru,PER,,,,,,,,,,,,,,,,,,,,,567390000000.000000,223193723424.574000,930536000000.000000,242631573320.790000,2.683870,4.291000,8.043000,7.709000,3.850000,8.333710,4.384660,4.384660,150.124960,,,,,,,,,12.597260,,,,48.096140,48.548870,,,,,0.575490,1396310000.000000,1.958000
2022,Philippines,PHL,,,,,,,,,,,,,,,,,,,,,19943630239000.000000,407690005744.965000,22024515001000.000000,404284326110.463000,7.570330,2.598000,7.190000,6.863000,2.375000,5.821160,5.481080,5.481080,145.965870,,,,,,,,,,,,,63.941280,33.279310,,,,,6.445420,26057810000.000000,10.922000
2022,Poland,POL,,,,,,,,,,,,,,,,,,,,,2375878000000.000000,630289958880.488000,3067495000000.000000,688125010520.520000,5.260360,2.886000,10.652000,10.798000,2.890000,14.429450,10.751160,10.751160,141.807250,,,,,,,,,,,,,80.140840,15.949330,,,,,9.536720,65624540000.000000,44.443800
2022,Portugal,PRT,,,,,,,,,,,,,,,,,,,,,207590628000.000000,230324477738.939000,242340811000.000000,255196660987.427000,6.827510,6.011000,19.002000,19.032000,6.010000,7.832690,4.998410,4.998410,120.783990,,,,,,,,,,,,,84.843240,10.006730,,,,,,,
2022,Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,9573500000.000000,95855079058.752900,113434800000.000000,113434800000.000000,3.360970,6.000000,13.741000,,6.000000,,3.175140,3.175140,,,,,,,,,,,,,,83.245120,13.030730,,,,,,,
2022,Qatar,QAT,,,,,,,,,,,,,,,,,,,,,686288220255.709000,170947179484.921000,859980222336.338000,236258302839.653000,4.208870,0.130000,0.613000,0.540000,0.130000,4.995280,26.141200,26.141200,120.787800,,,,,,,,,4.562160,,,,99.607160,0.140410,,,,,18.678920,44130490000.000000,26.460900
2022,Romania,ROU,,,,,,,,,,,,,,,,,,,,,493853900000.000000,232157182662.583000,1409783900000.000000,300691354864.855000,4.595360,5.614000,22.585000,22.793000,5.610000,13.795490,13.351030,13.351030,151.866300,,,,,,,,,7.757090,,,,76.797090,22.070980,,,,,0.809700,2434690000.000000,8.400200
2022,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,92222956800000.000000,1471544636157.840000,153435200000000.000000,2240422427458.580000,-2.069710,3.867000,14.374000,14.490000,3.867000,,15.804710,15.804710,,,,,,,,,,11.459170,,,,93.387840,5.351700,,,,,9.041630,202570780000.000000,38.213400
2022,Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,10592340000000.000000,12955125582.596200,13714936000000.000000,13311487445.068600,8.160380,15.085000,22.172000,22.109000,15.080000,17.689210,16.025720,16.025720,194.537780,,,,,,,,,16.385000,,,,36.002950,63.953900,,,,,0.125830,16750000.000000,0.486200
2022,Samoa,WSM,,,,,,,,,,,,,,,,,,,,,1867698000.000000,798752767.864440,2170167100.000000,832945205.637190,-5.306290,,20.354000,,10.036000,10.961880,5.638380,5.638380,132.418190,,,,,,,,,8.291060,,,,64.825450,30.203270,,,,,,,
2022,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,4.910000,,15.750000,,,,,,,,,,,,,,3.802090,,,,,,,,,,,,
2022,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,4153903000.000000,317230918.722760,12734294800.000000,542686976.457590,0.065280,,21.396000,,14.354000,18.005640,16.303620,16.303620,279.407580,,,,,,,,,,98.180000,93.750000,,43.320640,54.451860,,,,,,,
2022,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,2984636018071.110000,769633172339.672000,4157143189820.180000,1108571517285.380000,8.680740,5.589000,15.997000,15.921000,5.590000,2.474070,16.686910,16.686910,129.354190,,,,,,,,,,,,,93.554790,1.795010,,,,,40.368530,447513990000.000000,16.960300
2022,Senegal,SEN,,,,,,,,,,,,,,,,,,,,,14840532668587.200000,25370428994.030700,17268328701762.300000,27684264748.232400,4.153860,,4.208000,,3.012000,9.696820,8.449160,8.449160,125.574380,,,,,,,,,,78.140000,57.670000,,35.642590,62.553820,,,,,,,
2022,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,5433802600000.000000,49937794675.513200,7097629200000.000000,63563401043.504400,2.549960,8.684000,24.253000,24.186000,8.684000,11.981510,10.350080,10.350080,170.482260,,,,,,,,,,,,,73.063780,23.809780,,,,,,,
2022,Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,22961756480.000000,1733621174.504590,22670999300.000000,1588438144.376850,9.000310,,,,,,-4.466440,-4.466440,,,,,,,,,,9.101520,,,,,,,,,,0.495460,7870000.000000,0.646700
2022,Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,10778760000.000000,5394942200.073130,57519000000.000000,4094563859.435560,3.457540,,3.633000,,3.269000,27.208290,25.331980,25.331980,378.051880,,,,,,,,,19.313330,73.460000,48.640000,,10.847820,86.621100,,,,,,,
2022,Singapore,SGP,,,,,,,,,,,,,,,,,,,,,522032900000.000000,379708617460.404000,643545800000.000000,466788426791.966000,3.646970,3.591000,8.383000,8.434000,3.590000,6.121060,9.051760,9.051760,123.980980,,,,,,,,,,,,,86.379580,9.742320,,,,,,,
2022,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,2489487288.048440,1361800684.870470,2751388816.785660,1537088724.461260,9.800000,,,,,,3.460840,3.460840,,,,,,,,,,,,,,,,,,,,,,
2022,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,92419290000.000000,102540393597.410000,109645184000.000000,115461711688.965000,1.750450,6.143000,19.714000,19.941000,6.140000,12.774150,7.484060,7.484060,136.768110,,,,,,,,,,,,,84.993620,12.338840,,,,,,,
2022,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,48253910000.000000,53538335168.058600,57037703000.000000,60063475466.344600,2.460780,4.013000,10.143000,10.080000,4.010000,8.833700,6.482700,6.482700,123.110410,,,,,,,,,,,,,86.027160,10.728120,,,,,0.691740,415480000.000000,5.084600
2022,Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,9895000000.000000,1371124331.199750,13026000000.000000,1597204340.629020,-4.062440,,3.073000,,1.609000,5.518130,6.994330,6.994330,144.398640,,,,,,,,,,,,,35.318960,63.522920,,,,,,,
2022,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,279582544474874.000000,8958058841.870960,279582544474875.000000,10419541202.038200,2.433090,,34.661000,,19.291000,,6.538620,6.538620,,,,,,,,,,,70.475000,41.025000,,48.774150,45.122070,,,,,,,
2022,South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,4599261389164.600000,360706580601.809000,6628550449410.610000,405270850099.387000,1.910410,28.838000,49.827000,49.571000,28.840000,7.039730,4.759480,4.759480,183.682740,,,,,,,,,8.791670,,,,71.014150,24.217960,,,,,57.760940,234088270000.000000,26.694900
2022,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,18.609000,,12.442000,-6.687320,,,21061.335150,,,,,,,,,16.293500,,,,11.094310,87.725030,,,,,,,
2022,Spain,ESP,,,,,,,,,,,,,,,,,,,,,1192948000000.000000,1323591183845.310000,1346377000000.000000,1417800466262.650000,5.770650,12.917000,29.797000,29.761000,12.920000,8.390580,4.142320,4.142320,123.591730,,,,,,,,,,,,,84.660610,10.500250,,,,,25.582130,362703550000.000000,54.501100
2022,Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,12017849000000.000000,88459606026.820300,24147726000000.000000,74403578363.435500,-7.823980,,24.743000,,6.178000,49.721100,48.847280,48.847280,264.529420,,,,,,,,,,,,,57.847590,39.651480,,,,,2.263900,1684420000.000000,15.893400
2022,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,2215478918.918920,973556961.305020,2607224935.289040,965638864.921870,8.845210,,,,,2.667390,3.328060,3.328060,107.016310,,,,,,,,,7.050120,,,,,,,,,,,,
2022,St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,5427750000.000000,1942933249.240280,6328000000.000000,2343703703.703700,15.879510,15.934000,30.784000,32.250000,15.770000,6.378150,3.132100,3.132100,118.502640,,,,,,,,,6.512880,,,,71.194160,22.964700,,,,,,,
2022,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,2446510000.000000,879438071.139710,2561110000.000000,948559259.259260,4.909930,,43.815000,,19.554000,5.660100,3.662270,3.662270,118.023830,,,,,,,,,7.391990,,,,73.374910,20.943750,,,,,,,
2022,Sudan,SDN,,,,,,,,,,,,,,,,,,,,,19505812100.000000,78965707790.405300,28755203772000.000000,51662241775.062900,-0.953410,,34.049000,,17.585000,138.808460,116.864450,116.864450,38796.557300,,,,,,,,,,,,,40.303310,58.220720,,,,,,,
2022,Suriname,SUR,,,,,,,,,,,,,,,,,,,,,15081227000.000000,4413928267.119630,89471626000.000000,3620987993.326370,2.433720,,26.598000,,8.226000,52.446030,43.889080,43.889080,964.212980,,,,,,,,,14.748490,,,,77.349690,19.792280,,,,,,,
2022,Sweden,SWE,,,,,,,,,,,,,,,,,,,,,4956127000000.000000,587578011005.740000,5984786000000.000000,591718144602.141000,2.911770,7.392000,21.675000,21.737000,7.390000,8.369290,5.994570,5.982040,122.957180,,,,,,,,,,,,,89.495410,7.138770,,,,,,,
2022,Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,760588185000.000000,790318933740.326000,781460269000.000000,818426550206.450000,2.568330,4.300000,7.497000,7.499000,4.300000,2.835030,2.497160,2.497160,102.217280,,,,,,,,,2.646720,,,,83.649170,9.729890,,,,,105.713190,865184780000.000000,47.264300
